0,USL,United Soccer League,United States
3,2819264,2017-04-09,23565,39151,Al Lang Stadium,5310,Matthew Miscannon,Stuart Campbell,Paul Dalglish,4-4-1-1,3-4-3 flat,191921,43086,22162,221947,271716,8317,3876,173490,23592,228500,87053,256582,374246,235874,376594,149447,310646,356183,216477,70772,223449,267640
4,2819264,47,goal,87053,-1,23565
4,2819264,59,sub,267640,258702,39151
4,2819264,64,sub,374246,235687,39151
4,2819264,78,sub,356183,447463,39151
4,2819264,85,sub,173490,367385,23565
4,2819264,90,sub,3876,270853,23565
4,2819264,50,yellow,235874,-1,39151
4,2819264,51,yellow,221947,-1,23565
4,2819264,83,yellow,310646,-1,39151
