0,L1-2018,Bundesliga,Germany
2,251309,Dennis Geiger,1998-06-10,Mosbach,Germany,172,N/A,N/A,DM,533,8,9000000
2,42234,Havard Nordtveit,1990-06-21,Vats,Norway,188,N/A,N/A,DM,931,-1,3600000
2,324278,Christoph Baumgartner,1999-08-01,Horn,Austria,178,N/A,N/A,AM,533,42,315000
2,333241,Joelinton,1996-08-14,Aliança,Brazil,186,N/A,N/A,CF,533,34,31500000
2,111039,Ishak Belfodil,1992-01-12,Mostaganem,Algeria,191,N/A,N/A,CF,533,19,6300000
2,39106,Ádám Szalai,1987-12-09,Budapest,Hungary,193,N/A,N/A,CF,533,28,3150000
2,362184,David Otto,1999-03-03,Pforzheim,Germany,185,N/A,N/A,CF,533,26,540000
2,282180,Nicolas Wähling,1997-08-24,Ludwigsburg,Germany,187,N/A,N/A,RW,983,-1,90000
2,257814,Gregor Kobel,1997-12-06,Zürich,Switzerland,194,N/A,N/A,GK,167,-1,2250000
2,143798,Pavel Kaderabek,1992-04-25,Praha,Czech Republic,182,N/A,N/A,RB,533,3,16200000
2,160241,Kevin Akpoguma,1995-04-19,Neustadt an der Weinstraße,Germany,192,N/A,N/A,CB,42,-1,9000000
2,52348,Benjamin Hübner,1989-07-04,Wiesbaden,Germany,193,N/A,N/A,CB,533,21,7200000
2,207006,Joshua Brenet,1994-03-20,Kerkrade,Netherlands,181,N/A,N/A,RB,533,2,4500000
2,411287,Justin Hoogma,1998-06-11,Enschede,Netherlands,190,N/A,N/A,CB,35,-1,2700000
2,296340,Alfons Amade,1999-11-12,Heidelberg,Germany,170,N/A,N/A,RB,983,41,180000
2,125858,Kerem Demirbay,1993-07-03,Herten,Germany,182,N/A,N/A,CM,533,10,22500000
2,85867,Nico Schulz,1993-04-01,Berlin,Germany,180,N/A,N/A,LM,533,16,18000000
2,68033,Steven Zuber,1991-08-17,Winterthur,Switzerland,182,N/A,N/A,LM,79,-1,9000000
2,93844,Leonardo Bittencourt,1993-12-19,Leipzig,Germany,170,N/A,N/A,AM,533,13,6300000
2,82863,Lukas Rupp,1991-01-08,Heidelberg,Germany,178,N/A,N/A,CM,533,7,3150000
2,46580,Andrej Kramaric,1991-06-19,Zagreb,Jugoslawien (SFR),177,N/A,N/A,CF,533,27,31500000
2,340325,Reiss Nelson,1999-12-10,London,England,175,N/A,N/A,RW,533,9,15300000
2,185077,Vincenzo Grifo,1993-04-07,Pforzheim,Germany,180,N/A,N/A,LW,60,-1,5400000
2,327911,Felipe Pires,1995-04-18,São Paulo,Brazil,178,N/A,N/A,LW,1023,-1,1350000
2,284010,Robin Hack,1998-08-27,Pforzheim,Germany,176,N/A,N/A,LW,533,37,450000
1,86,SV Werder Bremen,L1-2018,33
2,260053,Jiri Pavlenka,1992-04-14,Hlučín,Czech Republic,196,N/A,N/A,GK,86,1,10800000
2,335997,Luca Plogmann,2000-03-10,Bremen,Germany,189,N/A,N/A,GK,86,40,450000
2,202228,Milos Veljkovic,1995-09-26,Basel,Switzerland,188,N/A,N/A,CB,86,13,9000000
2,322293,Felix Beijmo,1998-01-31,Stockholm,Sweden,185,N/A,N/A,RB,86,2,1800000
2,5017,Niklas Moisander,1985-09-29,Turku,Finland,183,N/A,N/A,CB,86,18,1800000
2,342967,Jan-Niklas Beste,1999-01-04,Hamm,Germany,174,N/A,N/A,LB,86,39,450000
